latitude,longitude
42.5005556,-90.6644444
35.8238889,-80.2536111
40.8711111,-74.7344444
39.134667,-121.171039
42.0152778,-94.3772222
-8.783195,-124.508523
46.183333,-62.883333
35.0844444,-106.6505556
41.9761111,-72.5922222
37.6775,-113.0611111
39.7219444,-86.09
34.3541667,-119.0583333
42.7761111,-71.0777778
45.4872222,-122.8025
35.32,-120.0058333
45.4086111,-91.7438889
48.816667,-56.866667
28.632996,-106.0691
36.175,-115.1363889
40.3013889,-79.5391667
46.7833333,-92.1063889
35.8680556,-83.5619444
31.1238889,-97.9027778
36.9741667,-122.0297222
26.1944444,-98.1833333
56.475776,13.51424
41.5963889,-73.9113889
42.2788889,-87.8341667
54.716667,-113.266667
40.5544444,-81.9180556
41.7561111,-124.2005556
37.0297222,-76.3455556
33.2486111,-111.6336111
40.7608333,-111.8902778
36.1866667,-94.1286111
34.2175,-118.3694444
43.3094444,-73.6444444
29.5847222,-81.2080556
38.8119444,-77.6366667
42.6555556,-70.6208333
47.2152778,-123.0994444
41.5563889,-73.3091667
39.9536111,-74.1983333
32.3525,-90.8777778
40.0377778,-76.3058333
40.4405556,-79.9961111
27.6383333,-80.3975
43.9125,-88.0355556
47.0980556,-122.2030556
41.9038889,-72.4702778
40.4163889,-120.6519444
36.0997222,-80.2444444
46.5897222,-111.9147222
45.6797222,-111.0377778
47.6588889,-117.425
41.1538889,-80.7016667
39.001777,-76.687467
25.7738889,-80.1938889
29.4238889,-98.4933333
43.4194444,-83.9508333
41.2916667,-72.3766667
52.416667,-1.783333
42.2916667,-85.5872222
40.8527778,-74.0425
39.612824,-86.37416
47.751074,-120.740139
36.175,-115.1363889
38.8119444,-94.5316667
39.8083333,-104.9333333
40.7141667,-74.0063889
39.0255556,-77.0766667
4.860416,-58.93018
31.6925,-106.2069444
36.175,-115.1363889
39.2902778,-76.6125
44.448881,-88.060381
31.8666667,-89.2633333
37.775,-122.4183333
38.8338889,-104.8208333
39.045755,-76.641271
38.5816667,-121.4933333
33.448377,-112.074037
37.1672222,-87.6925
33.2822222,-116.6327778
34.1808333,-118.3080556
40.8861111,-73.2577778
39.8630556,-84.3605556
36.0888889,-106.0530556
38.7316667,-82.9977778
41.6997222,-93.0477778
42.2619444,-110.1938889
46.7588889,-114.08
33.5091667,-111.8983333
29.7630556,-95.3630556
36.175,-115.1363889
35.5913889,-92.4602778
35.6708333,-80.4744444
-30.296261,153.11351
39.6988889,-78.18
41.85,-87.65
39.9611111,-82.9988889
33.8805556,-78.5125
40.9311111,-73.8991667
42.978118,-85.774354
37.6922222,-97.3372222
40.8041667,-74.0125
48.1958333,-114.3119444
38.1302778,-121.2713889
32.8722222,-116.4175
47.1672222,-122.4036111
47.6063889,-122.3308333
43.9552778,-86.4525
34.0286111,-117.8094444
47.7425,-121.9844444
33.4933333,-112.3572222
42.0527778,-124.2827778
36.3125,-95.6158333
44.088104,-69.802574
28.729694,-13.86715
36.1538889,-95.9925
39.9522222,-75.1641667
50.45,-104.616667
33.9802778,-118.4508333
27.5155556,-97.8558333
34.5827778,-117.4083333
34.1841667,-118.9097222
31.5786111,-91.2991667
54.184523,-2.720037
40.9008333,-80.8569444
41.3861111,-77.0572222
41.5033333,-74.0108333
44.7825,-69.3838889
62.223889,-6.578611
49.45,10.95
41.4169444,-81.6061111
42.1372222,-76.9372222
42.0347222,-93.6197222
37.2705556,-76.7077778
40.5883333,-73.6583333
35.0886111,-92.4419444
42.4791667,-71.1527778
32.7152778,-117.1563889
42.2327778,-76.3427778
44.5258333,-121.2119444
37.9886111,-84.4777778
43.0966667,-71.4655556
32.085,-98.3416667
40.5308333,-112.2975
39.7391667,-104.9841667
33.1958333,-80.0133333
42.1013889,-72.5902778
40.7936111,-74.1505556
46.563678,-71.435805
38.9591667,-85.8902778
35.2783333,-93.1336111
30.8772222,-84.2013889
34.3977778,-112.2355556
40.6083333,-75.4905556
36.2841667,-82.1727778
36.2138889,-83.295
35.7719444,-78.6388889
48.4213889,-122.3327778
51.899603,-1.15359
40.8244444,-72.6666667
30.1522222,-94.7388889
30.2669444,-97.7427778
32.7152778,-117.1563889
40.9761111,-74.0266667
45.5236111,-122.675
40.7755556,-77.7927778
42.5791667,-71.4383333
33.8352778,-117.9136111
42.8130556,-71.9161111
38.5816667,-121.4933333
38.3683333,-81.6997222
37.542448,-119.64454
36.7263889,-78.1291667
44.3730556,-71.6105556
28.5380556,-81.3794444
40.4405556,-79.9961111
41.6116667,-93.885
33.5988889,-117.2791667
31.9491667,-98.7369444
42.4775,-83.0277778
36.3125,-95.6158333
47.4830556,-122.2158333
43.1086111,-77.4877778
42.6708333,-72.55
51.481971,0.369876
33.9202778,-80.3416667
33.6411111,-117.9177778
43.2166667,-123.3405556
34.0522222,-118.2427778
-38.136848,176.249746
34.2011111,-118.5972222
29.9291667,-97.2933333
33.9866667,-118.1844444
44.0747222,-89.2877778
37.5536111,-77.4605556
34.2255556,-77.945
39.082614,-74.823779
47.2530556,-122.4430556
32.234587,-97.755306
22.572646,88.363895
42.3583333,-71.0602778
39.096849,-120.032351
54.287222,-0.414167
39.1836111,-96.5713889
37.9975,-121.7113889
41.1961111,-84.9197222
39.7683333,-86.1580556
30.2552778,-88.1097222
29.310513,-100.417856
35.9605556,-83.9208333
47.8108333,-122.3761111
28.635308,77.22496
41.9486111,-71.0736111
-14.599413,-28.673147
32.3908333,-110.9658333
30.6377778,-97.5405556
41.4875,-82.1016667
43.3719444,-83.5833333
46.9222222,-95.0583333
33.4597222,-94.4152778
39.7588889,-84.1916667
46.216667,-63.483333
45.416667,-75.7
43.1547222,-77.6158333
33.4483333,-112.0733333
33.7877778,-117.8522222
41.7,-71.4166667
38.2972222,-122.2844444
42.1033333,-76.2625
42.2505556,-83.1786111
26.7052778,-80.0366667
39.8016667,-89.6436111
42.9033333,-78.755
39.6066667,-75.8336111
24.805249,-107.383432
47.5963889,-120.6602778
55.135307,-101.097164
36.4991667,-80.6075
36.175,-115.1363889
40.0872222,-74.9038889
53.324061,-3.827609
54.988056,-1.619444
32.0853,34.781768
41.4294444,-88.2286111
38.8816667,-78.5061111
33.8622222,-118.3986111
32.2216667,-110.9258333
45.9047222,-122.7427778
40.5677778,-84.1936111
43.666667,-79.416667
51.75,-1.25
33.6305556,-112.3325
37.1147222,-81.5197222
32.514947,-117.038247
40.0505556,-74.9538889
32.0766667,-111.3130556
26.3097222,-80.2375
41.2230556,-111.9730556
47.5002778,-111.3
34.4838889,-114.3216667
45.55,-78.6
35.7913889,-78.7813889
43.6136111,-116.2025
33.3941667,-110.7858333
39.3280556,-120.1822222
43.9525,-73.7288889
32.8997222,-94.5561111
33.9886111,-83.8980556
40.9302778,-75.0283333
43.6136111,-116.2025
40.1316667,-75.46
17.385044,78.486671
45.9933333,-123.9213889
45.4983333,-122.4302778
41.6638889,-83.5552778
44.4563889,-89.5438889
34.2783333,-119.2922222
53.916667,-3
21.799396,-72.295591
45.433333,-72.883333
30.2669444,-97.7427778
33.0461111,-96.9938889
48.865263,1.794903
45.0441667,-96.7602778
32.0833333,-81.1
34.883333,32.383333
37.2872222,-121.9488889
-33.861481,151.205475
40.7141667,-74.0063889
40.015,-105.27
42.2416667,-70.8902778
-46.413187,168.353773
49.766667,-94.466667
40.7008333,-73.7133333
39.240561,-121.206828
40.7966667,-81.5216667
32.7355556,-97.1077778
45.3180556,-85.2583333
33.3061111,-111.8405556
-25.420039,-49.265097
26.7052778,-80.0366667
51.441642,5.469722
37.964253,-91.831833
36.663447,-87.47739
40.6444444,-80.4163889
33.0286111,-84.7130556
38.2722222,-92.7194444
33.3647222,-92.7247222
34.6777778,-76.9511111
42.0083333,-91.6438889
35.5463889,-77.0525
35.3883333,-82.5669444
43.0480556,-76.1477778
27.3361111,-82.5308333
34.815,-79.1833333
39.2461111,-94.4188889
40.1052778,-85.6802778
38.1302778,-121.2713889
27.8002778,-97.3961111
44.2619444,-88.4152778
40.2291667,-74.9372222
34.0522222,-118.2427778
37.964253,-91.831833
37.3394444,-121.8938889
38.9822222,-94.6705556
48.5394444,-121.745
54.983333,-2.433333
40.4166667,-86.8752778
40.1016667,-76.0855556
50.966667,-0.133333
32.2175,-82.4136111
44.1511111,-72.4933333
30.1686111,-93.3758333
43.0116667,-88.2313889
32.8472222,-117.2733333
42.5847222,-87.8211111
34.2669444,-118.3013889
27.2927778,-81.3630556
38.951624,-77.448081
43.0944444,-79.0569444
39.1619444,-84.4569444
39.3391667,-94.2258333
45.1888889,-93.3972222
39.347729,-74.530451
34.4208333,-119.6972222
33.170278,-111.572222
33.3702778,-112.5830556
39.3741667,-88.2436111
30.438804,-90.441476
40.3275,-80.0397222
37.8347222,-97.3730556
36.663447,-87.47739
27.9375,-82.2861111
36.728611,-121.2775
41.7188889,-83.7130556
-39.035173,177.418031
37.5536111,-77.4605556
35.7452778,-81.685
38.907231,-77.036464
47.6063889,-122.3308333
23.810332,90.412518
40.3794444,-86.0886111
39.9241667,-79.8358333
41.3411111,-75.3902778
30.2383333,-90.92
39.1619444,-84.4569444
34.8525,-82.3941667
37.7933333,-79.9941667
43.45,-80.5
42.5469444,-77.9944444
38.0280556,-121.8836111
42.1486111,-72.6083333
33.6516667,-97.3761111
42.6525,-73.7566667
39.6477778,-104.9872222
36.9786111,-76.4283333
35.6708333,-80.4744444
45.6,-73.45
42.0983333,-76.0497222
35.1494444,-90.0488889
43.1636111,-73.0727778
41.2586111,-95.9375
29.9938889,-90.2416667
45.0725,-93.4555556
33.4352778,-112.3575
52.355518,-1.17432
30.9261111,-94.5963889
38.5130556,-90.4358333
42.1816667,-88.3302778
50.133333,8.916667
32.7833333,-96.8
40.3636111,-89.1144444
40.8711111,-74.7344444
40.6883333,-75.2211111
41.878114,-87.629798
41.3325,-73.2077778
42.1572222,-79.1022222
36.175,-115.1363889
39.4586111,-82.2319444
33.7488889,-84.3880556
38.8338889,-104.8208333
39.4805556,-86.055
41.852192,-88.113997
34.0211111,-118.3955556
30.1708333,-95.6822222
39.1141667,-94.6272222
40.015,-105.27
38.6769444,-86.9141667
51.266667,-1.083333
37.2266667,-121.9736111
34.5644444,-92.5866667
27.2436111,-80.83
37.6141667,-88.7080556
37.060704,-88.525335
38.7891667,-90.3225
33.5016667,-117.6616667
31.3111111,-92.445
41.6155556,-87.5294444
44.5336111,-72.0036111
35.1594444,-84.8766667
40.7141667,-74.0063889
42.7325,-84.5555556
45.5,-73.583333
43.4925,-70.4538889
40.8858333,-74.0438889
33.4483333,-112.0733333
34.1458333,-118.8047222
43.5172222,-70.3780556
36.2841667,-82.1727778
47.3075,-122.2272222
44.20561,-73.246234
29.7630556,-95.3630556
40.5686111,-74.7380556
38.9516667,-92.3338889
43.1536111,-93.2008333
44.0463889,-123.0208333
33.3869444,-84.2830556
44.9133333,-93.5030556
36.1538889,-95.9925
34.8711111,-85.2908333
44.3633333,-98.2138889
38.4730556,-77.9969444
46.9422222,-122.6047222
34.4047222,-103.2047222
39.2902778,-76.6125
43.3219444,-70.5813889
44.9444444,-93.0930556
35.7211111,-77.9158333
33.2486111,-111.6336111
39.2275,-83.2705556
40.7141667,-74.0063889
51.25,0.75
38.2494444,-122.0388889
26.5625,-81.9497222
38.1361111,-81.0997222
1.352083,103.819836
41.6005556,-93.6088889
45.5236111,-122.675
33.9533333,-117.3952778
40.579642,141.436063
34.0922222,-117.4341667
29.9766667,-98.2655556
40.3305556,-84.7755556
38.9536111,-94.7333333
37.8419444,-76.2761111
39.4152778,-81.455
42.5997222,-71.3677778
43.4911111,-83.3969444
30.3488889,-94.1777778
39.5297222,-119.8127778
33.4483333,-112.0733333
28.3505556,-80.7255556
39.063658,-77.298777
-0.95,100.353056
41.7791667,-83.5688889
40.7141667,-74.0063889
47.8108333,-122.3761111
43.1547222,-77.6158333
36.9741667,-122.0297222
40.8427778,-73.2933333
-27.47101,153.024292
-25.289619,152.830916
45.4872222,-122.8025
37.9872222,-122.5877778
63.6941667,-170.4788889
47.6447222,-122.6936111
46.2113889,-119.1361111
26.0625,-80.2333333
42.9908333,-71.1430556
38.6411111,-75.6113889
34.4441667,-85.7197222
35.46756,-97.516428
37.2872222,-121.9488889
41.85,-87.65
38.8002778,-90.6263889
37.6922222,-97.3372222
39.7588889,-84.1916667
33.4483333,-112.0733333
37.2708333,-79.9416667
46.11844,23.463847
37.7058333,-122.4608333
-34.424,150.893448
40.8930556,-74.5822222
37.3861111,-122.0827778
33.9925,-83.7202778
41.3163889,-73.0936111
26.5216667,-82.1894444
41.5066667,-90.515
32.832322,-79.828426
48.1183333,-123.4294444
43.866667,-78.933333
39.7338889,-90.2288889
45.5236111,-122.675
33.5205556,-86.8025
-42.030811,147.492691
42.4772222,-88.0955556
51.366667,-0.483333
38.2541667,-85.7594444
41.1475,-73.9897222
41.6458333,-70.6188889
33.3941,-111.626698
-32.366464,115.755576
37.585,-79.0516667
51.514125,-0.093689
28.9272222,-82.0375
36.7477778,-119.7713889
43.7666667,-103.5983333
45.1230556,-92.5363889
27.7705556,-82.6794444
33.8358333,-79.0480556
41.7858333,-88.1472222
38.8133333,-82.7269444
35.2269444,-80.8433333
30.2669444,-97.7427778
45.0244444,-123.9452778
42.3313889,-83.0458333
37.7058333,-122.4608333
40.5866667,-122.3905556
47.3144444,-116.5616667
42.4097222,-74.1527778
19.7297222,-155.09
44.7272222,-75.3213889
26.9616667,-82.3527778
33.953349,-117.396156
31.652213,-97.307964
28.5380556,-81.3794444
37.165,-118.2886111
45.5608333,-94.1622222
31.418714,73.079107
33.4483333,-112.0733333
43.025,-108.3794444
38.3519444,-97.2041667
46.04,-118.6711111
44.05,-91.6391667
34.9983333,-91.9836111
34.2783333,-119.2922222
30.2913889,-90.4019444
34.5361111,-117.2902778
40.6994444,-99.0811111
43.161748,-70.648258
41.6713889,-89.9361111
42.9105556,-87.8605556
40.5725,-111.859722
46.3580556,-94.2005556
36.1658333,-86.7844444
39.9536111,-74.1983333
37.9608333,-120.2363889
33.6888889,-78.8869444
40.8566667,-74.1288889
41.6611111,-72.78
41.9575,-86.4855556
52.833333,-2
34.0522222,-118.2427778
37.5058333,-77.6494444
44.3836111,-89.8172222
39.5297222,-119.8127778
40.1302778,-75.5152778
42.1102778,-88.0341667
49.9,-119.483333
40.178489,-122.23583
37.3636111,-79.29
44.9483333,-93.3477778
33.635026,-85.795908
42.0583333,-71.25
40.5791667,-74.4119444
45.7394444,-91.9252778
39.8208333,-84.0194444
26.525,-80.0666667
36.175,-115.1363889
39.8869444,-79.8669444
42.3211111,-85.1797222
36.9786111,-76.4283333
39.185,-88.6522222
36.0397222,-114.9811111
38.4783333,-107.8755556
35.0525,-118.1730556
39.7047222,-76.6841667
39.4369444,-104.9591667
61.3213889,-149.5677778
40.7988889,-81.3786111
42.955,-115.3
28.198096,-82.432994
51.45,-2.583333
28.6802778,-81.5097222
51.514125,-0.093689
26.625,-81.625
48.1988889,-122.1238889
38.907231,-77.036464
44.0061111,-97.1136111
39.5186111,-104.7608333
41.4133333,-75.4936111
36.0397222,-114.9811111
47.5972222,-115.3433333
38.7041667,-91.4372222
39.7047222,-105.0808333
47.6733333,-117.2383333
37.0841667,-94.5130556
30.2669444,-97.7427778
50.98707,5.36716
28.5380556,-81.3794444
43.1636111,-73.0727778
44.8897222,-93.3497222
39.0202778,-120.8169444
-34.45,138.35
37.1041667,-113.5833333
40.5813889,-79.5666667
39.0211111,-76.4155556
32.63,-83.6897222
4.60284,-74.0806
31.9172222,-102.7552778
40.338095,-74.268729
26.5625,-81.9497222
42.586888,-82.919551
42.670782,-83.032993
42.075,-72.0338889
38.4558333,-75.5777778
36.3125,-95.6158333
41.934854,-87.879523
46.33,-94.4738889
37.2752778,-107.8794444
17.43993,78.498274
44.041991,-72.203388
34.9333333,-95.7694444
52.433333,0.566667
36.2613889,-90.9711111
41.7672222,-75.0566667
43.6480556,-93.3680556
55.833333,-4.25
39.72,-84.325
41.2230556,-111.9730556
28.212538,-82.700537
35.8808333,-84.5086111
42.6375,-70.95
30.4211111,-87.2169444
38.348892,-120.774093
55.833333,-4.25
38.950926,-92.307682
44.5366667,-122.9058333
30.5080556,-97.6786111
39.5236111,-87.125
35.4675,-97.5161111
28.5380556,-81.3794444
-36.84846,174.763332
46.0980556,-88.3338889
44.9430556,-123.0338889
32.9125,-96.6386111
40.178447,-74.021804
38.6272222,-90.1977778
33.2097222,-87.5691667
47.6419444,-122.0791667
34.2986111,-95.9877778
42.9763889,-88.1083333
41.6638889,-83.5552778
47.0530556,-122.2930556
35.6736111,-90.5072222
41.2230556,-111.9730556
40.7141667,-74.0063889
53.5,-2.216667
44.1119444,-72.8563889
34.6980556,-118.1358333
38.7741667,-76.0766667
43.4261111,-73.7127778
48.2413889,-122.3694444
35.1980556,-111.6505556
42.983333,-79.25
34.0194444,-118.4902778
40.0625,-79.7638889
37.1041667,-113.5833333
33.5386111,-112.1852778
42.2702778,-74.3033333
43.166667,-79.233333
44.6827778,-104.6011111
51.133333,1.3
32.7152778,-117.1563889
32.7152778,-117.1563889
37.5247222,-77.5580556
39.9522222,-75.1641667
42.6522222,-78.8972222
36.175,-115.1363889
47.507046,-122.045115
42.9005556,-78.6705556
40.7141667,-74.0063889
41.525,-88.0816667
41.14,-104.8197222
18.445841,-64.652535
37.905,-121.1463889
31.1169444,-97.7275
39.4369444,-104.9591667
52.814028,-1.637136
52.416667,-1.55
48.50389,-122.23611
38.9516667,-92.3338889
37.9966667,-88.92
33.0888889,-96.8861111
41.0127778,-81.6052778
47.8211111,-122.3138889
35.4975,-97.2686111
37.0841667,-94.5130556
55.548638,12.023798
40.7544444,-86.3566667
30.3741667,-86.3586111
34.1952778,-79.7627778
41.5569444,-83.6272222
-37.84539,144.077377
33.7738889,-117.9405556
41.5119444,-82.9377778
48.2933333,-122.6419444
38.9783333,-76.4925
43.9,-78.866667
33.7838889,-116.9577778
39.9522222,-75.1641667
44.0522222,-123.0855556
37.5536111,-77.4605556
42.8708333,-85.865
47.8208333,-121.5538889
52.22917,5.166897
46.2113889,-119.1361111
39.605,-83.3955556
42.3147222,-88.4486111
40.164579,-74.208267
43.2444444,-73.8327778
45.3322222,-97.5197222
33.4483333,-112.0733333
33.8166667,-86.6008333
41.9861111,-77.3111111
38.1302778,-121.2713889
41.995,-88.1855556
46.073286,-79.783137
36.3275,-119.6447222
33.5177778,-84.6697222
33.6058333,-78.9733333
45.4208333,-122.6694444
33.7488889,-84.3880556
49.883333,-97.166667
56.65,-2.883333
42.1111111,-71.6666667
39.8027778,-105.0869444
34.2694444,-118.7805556
41.6638889,-83.5552778
25.7738889,-80.1938889
40.2522222,-105.8225
45.746647,-122.519438
29.7630556,-95.3630556
47.0075,-122.9080556
31.9491667,-98.7369444
33.6141667,-85.835
45.5608333,-94.1622222
26.5625,-81.9497222
43.1008333,-75.2330556
41.8713889,-72.3691667
47.5708333,-122.2208333
39.3330556,-82.9825
34.4263889,-117.3
35.0455556,-85.3097222
46.2752778,-122.9063889
42.5377778,-83.4811111
30.5080556,-97.6786111
38.6272222,-90.1977778
41.5933333,-87.3463889
45.5,-73.583333
39.6363889,-74.8027778
25.858244,-81.385069
43.4194444,-83.9508333
39.8633333,-94.7569444
44.6,-80.583333
37.3394444,-121.8938889
30.481667,120.442222
21.3822222,-157.9336111
25.999762,-80.166629
45.5236111,-122.675
40.799722,-113.8
34.1808333,-118.3080556
42.0969444,-79.2355556
40.2969444,-111.6938889
39.7558333,-77.5780556
48.0841667,-121.9675
34.132163,-84.300666
28.5555556,-82.4505556
62.3166667,-150.2313889
54.2,-5.883333
36.380288,-75.830778
41.1305556,-85.1288889
32.2216667,-110.9258333
50.396389,-4.138611
35.0844444,-106.6505556
47.6063889,-122.3308333
55.833333,-4.25
45.3575,-122.6055556
39.1286111,-79.465
37.1491667,-105.3963889
39.5008333,-89.7677778
47.1041667,-122.4333333
27.0994444,-82.4544444
35.1677778,-114.5722222
36.175,-115.1363889
37.9747222,-87.5558333
43.0730556,-89.4011111
38.2494444,-122.0388889
35.1083333,-77.0444444
36.142038,-86.700977
47.1855556,-122.2916667
45.2216667,-122.5808333
49.5,-119.583333
37.5263889,-120.7958333
40.1438889,-75.1161111
38.0291667,-78.4769444
45.5,-73.583333
33.6694444,-117.8222222
41.9761111,-72.5922222
34.005,-118.8091667
48.6338889,-116.9447222
35.5277778,-94.2705556
39.7327778,-75.1319444
37.4097222,-79.9127778
36.1658333,-86.7844444
43.0386111,-78.8644444
41.1305556,-85.1288889
47.6063889,-122.3308333
32.8383333,-116.9730556
32.2502778,-101.4783333
-31.95224,115.861397
40.1572222,-76.3072222
47.36865,8.539183
32.2686111,-107.7580556
42.575,-70.9305556
34.1394444,-117.9763889
35.139167,-78.999167
34.0336111,-117.0422222
33.5641667,-101.5133333
36.7416667,-88.6366667
-33.924868,18.424055
52.166667,11.666667
39.36,-84.31
29.643162,-98.477151
34.0522222,-118.2427778
38.005,-121.8047222
38.5816667,-121.4933333
46.729777,-117.181738
46.8083333,-100.7833333
39.9611111,-82.9988889
26.5863889,-80.0522222
34.5811111,-113.2038889
35.235903,-85.19079
47.848619,-92.338842
42.5077778,-73.5069444
34.5794444,-118.1155556
42.166667,-82.816667
40.9319444,-90.9469444
46.3477778,-86.9288889
34.8697222,-111.7602778
31.9575,-110.955
43.797762,-88.003208
46.6541667,-120.5288889
35.5455556,-80.6111111
34.7463889,-92.2894444
27.8002778,-97.3961111
36.1866667,-94.1286111
40.9044444,-80.0466667
41.6005556,-93.6088889
46.4477778,-120.4191667
39.6030556,-74.3405556
41.0638889,-80.0566667
36.6238889,-78.5572222
63.176683,14.636068
35.0455556,-85.3097222
32.6858333,-117.1822222
52.033333,-0.633333
36.7391667,-108.395
45.416667,-75.7
32.7358333,-96.275
41.8011111,-88.0747222
40.6083333,-75.4905556
40.115,-111.6541667
41.8238889,-71.4133333
38.6880556,-83.6094444
41.4827778,-87.3327778
40.904019,-74.408741
51.921667,4.481111
43.666667,-79.416667
-33.924868,18.424055
38.5925,-90.5869444
58.380685,26.725015
47.2530556,-122.4430556
36.4980556,-84.5127778
36.175,-115.1363889
42.4183333,-71.1066667
61.3213889,-149.5677778
42.7283333,-73.6922222
38.6580556,-77.25
38.8119444,-94.5316667
43.0972222,-89.5041667
37.9577778,-121.2897222
33.6863889,-117.66
34.2255556,-77.945
35.7258333,-97.9761111
40.0083333,-79.0783333
32.8577778,-97.2544444
49.13635335,-122.8213433
24.466667,54.366667
32.771523,-89.116728
39.1619444,-84.4569444
-37.813938,144.963425
35.6869444,-105.9372222
32.9536111,-96.89
55.833333,-3.083333
69.45,-133.066667
48.9466667,-122.4508333
42.2630556,-88.0038889
27.9472222,-82.4586111
34.0708333,-112.15
25.7738889,-80.1938889
42.5233333,-76.9769444
30.3319444,-81.6558333
39.0430556,-122.9147222
52.992753,6.564228
37.431573,-78.656894
36.2730556,-76.0855556
40.1777778,-74.5838889
33.7747222,-84.2963889
40.038839,-105.039968
46.5925,-90.8836111
41.85,-87.65
30.2669444,-97.7427778
41.1383333,-81.8638889
33.4483333,-112.0733333
33.3061111,-111.8405556
45.416667,-75.7
40.7841667,-74.6972222
36.6488889,-120.2516667
38.0672222,-117.2291667
43.6275,-89.7708333
53.41291,-8.24389
34.2255556,-77.945
49.883333,-97.166667
42.4383333,-74.6877778
40.1416667,-75.2094444
46.9455556,-119.9861111
40.7652778,-73.8177778
32.4205556,-104.2283333
38.2541667,-85.7594444
51.750635,4.092097
34.5033333,-82.6502778
44.6688889,-90.1716667
51.633333,-0.15
41.6005556,-93.6088889
53.8,-2.233333
42.0527778,-124.2827778
42.2159,-79.1081
40.2202778,-74.0125
39.0175,-122.0566667
42.2125,-88.1525
34.0583333,-106.8908333
42.4083333,-71.0541667
28.0341667,-80.5888889
44.4758333,-73.2125
38.8505556,-93.99
30.4752778,-90.1008333
45.4944444,-122.8658333
47.1555556,-122.4327778
35.2619444,-81.1875
36.7280556,-76.5838889
36.5963889,-82.1886111
39.8208333,-84.0194444
41.29,-73.9208333
37.8716667,-122.2716667
53.816667,-1.283333
46.505943,17.570671
41.2455556,-89.9247222
51.710417,-108.012174
33.971751,-77.917599
47.6588889,-117.425
41.3983333,-81.8047222
39.485,-80.1427778
42.1666667,-83.7816667
33.5091667,-111.8983333
-18.1416,178.4419
40.1447222,-84.2425
47.6588889,-117.425
43.7016667,-71.8361111
34.0522222,-118.2427778
46.8,-71.25
29.7630556,-95.3630556
41.7283333,-122.5266667
48.0905556,-105.64
37.5336111,-77.1213889
34.048157,-117.448666
35.0844444,-106.6505556
42.5091667,-84.6558333
35.6505556,-78.4566667
37.7861111,-82.7936111
38.3483333,-97.0169444
42.3508333,-73.8033333
38.7422222,-108.0683333
40.3813889,-79.86
41.5933333,-87.3463889
48.0841667,-121.9675
38.3552778,-87.5675
20.653407,-105.225332
47.6063889,-122.3308333
34.8641667,-118.1625
48.0905556,-105.64
42.5630556,-114.46
47.9791667,-122.2008333
40.9866667,-75.195
37.3394444,-121.8938889
52.866667,-104.6
33.5386111,-112.1852778
40.7141667,-74.0063889
44.933239,-85.187619
32.5838889,-117.1122222
40.7141667,-74.0063889
-37.813938,144.963425
35.7563889,-83.9705556
49.25,-123.133333
32.0355556,-82.5083333
40.4602778,-88.0952778
39.9525,-74.9927778
43.299239,-73.635117
47.6063889,-122.3308333
30.5311111,-96.6927778
38.6858333,-121.0811111
40.7141667,-74.0063889
43.5172222,-88.4511111
45.35,-72.516667
32.3861111,-94.8755556
-33.932104,18.860152
47.6983333,-96.1408333
40.6577778,-73.8366667
41.7002778,-86.5094444
36.1658333,-86.7844444
41.2586111,-95.9375
45.816667,-77.116667
13.691538,104.100133
43.0125,-83.6875
41.8338889,-75.8775
35.6869444,-105.9372222
40.2452778,-75.65
34.0005556,-81.035
33.5602778,-81.7197222
54.4,-126.65
33.4330556,-79.1216667
33.0197222,-96.6986111
41.1222222,-80.3330556
35.8483333,-116.2255556
41.7019444,-72.3016667
41.121012,-78.758326
43.5863889,-119.0530556
35.0525,-78.8786111
36.9613889,-120.0597222
47.6063889,-122.3308333
31.135,-99.3347222
43.6613889,-70.2558333
37.714145,-122.25
47.6063889,-122.3308333
27.0994444,-82.4544444
40.792672,-76.564061
33.6602778,-117.9983333
26.6583333,-80.2416667
-41.438759,147.134674
32.9480556,-96.7294444
43.0388889,-87.9063889
40.3769444,-111.795
36.003916,-86.806797
37.3822222,-89.6661111
37.1041667,-113.5833333
41.55,-71.4666667
36.7263889,-78.1291667
33.4483333,-112.0733333
29.7630556,-95.3630556
38.2872222,-89.8172222
39.3419444,-78.7569444
33.836081,-81.163724
46.4547222,-90.1708333
37.8044444,-122.2697222
38.4405556,-122.7133333
33.4483333,-112.0733333
35.2783333,-93.1336111
32.7152778,-117.1563889
22.0783333,-159.3219444
33.6633333,-116.3091667
42.2916667,-85.5872222
42.5936111,-83.5994444
39.8266667,-75.0158333
39.7402778,-94.2408333
35.7330556,-81.3413889
43.0388889,-87.9063889
27.8161111,-80.4708333
44.1,-77.583333
36.6827778,-101.4811111
42.581372,20.889336
33.3941667,-104.5225
42.09,-78.4944444
38.2541667,-85.7594444
36.1538889,-95.9925
39.9522222,-75.1641667
41.9866667,-83.8311111
44.4258333,-69.0069444
44.7677778,-93.2775
29.7630556,-95.3630556
34.1722222,-118.3780556
37.9577778,-121.2897222
38.8808333,-77.3011111
41.85,-87.65
45.6797222,-111.0377778
54.5,-128.583333
34.2308333,-111.3244444
30.1491667,-96.6858333
28.6608333,-81.3658333
29.9144444,-90.0538889
41.0813889,-81.5191667
52.355518,-1.17432
37.216678,-93.245798
36.9955556,-91.0144444
53.533333,-1.116667
37.9886111,-84.4777778
34.1477778,-118.1436111
33.8544444,-84.2172222
33.170278,-111.572222
30.6325,-97.6769444
